"Nikto - v2.1.6/2.1.5"
"www.barrabes.com","82.223.247.161","80","OSVDB-0","GET","/product.asp*","Entry '/product.asp*' in robots.txt returned a non-forbidden or redirect HTTP code (404)"
"www.barrabes.com","82.223.247.161","80","OSVDB-0","GET","/tienda/product_tiendas.asp","Entry '/tienda/product_tiendas.asp' in robots.txt returned a non-forbidden or redirect HTTP code (302)"
"www.barrabes.com","82.223.247.161","80","OSVDB-0","GET","/tienda/producto.asp*","Entry '/tienda/producto.asp*' in robots.txt returned a non-forbidden or redirect HTTP code (404)"
"www.barrabes.com","82.223.247.161","80","OSVDB-0","GET","/tienda/vuelta_ibercaja.asp","Entry '/tienda/vuelta_ibercaja.asp' in robots.txt returned a non-forbidden or redirect HTTP code (200)"
"www.barrabes.com","82.223.247.161","80","OSVDB-0","GET","/treemarcas.asp*","Entry '/treemarcas.asp*' in robots.txt returned a non-forbidden or redirect HTTP code (404)"
"www.barrabes.com","82.223.247.161","80","OSVDB-0","GET","/Version.asp","Entry '/Version.asp' in robots.txt returned a non-forbidden or redirect HTTP code (302)"
"www.barrabes.com","82.223.247.161","80","OSVDB-0","GET","/movil/","Entry '/movil/' in robots.txt returned a non-forbidden or redirect HTTP code (200)"
"www.barrabes.com","82.223.247.161","80","OSVDB-0","GET","/agenda/","Entry '/agenda/' in robots.txt returned a non-forbidden or redirect HTTP code (301)"
"www.barrabes.com","82.223.247.161","80","OSVDB-0","GET","/Eltiempo/","Entry '/Eltiempo/' in robots.txt returned a non-forbidden or redirect HTTP code (301)"
"www.barrabes.com","82.223.247.161","80","OSVDB-0","GET","/eltiempo/galeria_ampliar_*/","Entry '/eltiempo/galeria_ampliar_*/' in robots.txt returned a non-forbidden or redirect HTTP code (301)"
"www.barrabes.com","82.223.247.161","80","OSVDB-0","GET","/eltiempo/masinfo*/","Entry '/eltiempo/masinfo*/' in robots.txt returned a non-forbidden or redirect HTTP code (301)"
"www.barrabes.com","82.223.247.161","80","OSVDB-0","GET","/eltiempo/satelites.asp","Entry '/eltiempo/satelites.asp' in robots.txt returned a non-forbidden or redirect HTTP code (301)"
"www.barrabes.com","82.223.247.161","80","OSVDB-0","GET","/eltiempo/v_ampliar*/","Entry '/eltiempo/v_ampliar*/' in robots.txt returned a non-forbidden or redirect HTTP code (301)"
"www.barrabes.com","82.223.247.161","80","OSVDB-0","GET","/haglofs/dept.asp*","Entry '/haglofs/dept.asp*' in robots.txt returned a non-forbidden or redirect HTTP code (404)"
"www.barrabes.com","82.223.247.161","80","OSVDB-0","GET","/haglofs/product.asp*","Entry '/haglofs/product.asp*' in robots.txt returned a non-forbidden or redirect HTTP code (404)"
"www.barrabes.com","82.223.247.161","80","OSVDB-0","GET","/haglofs/treemarcas.asp*","Entry '/haglofs/treemarcas.asp*' in robots.txt returned a non-forbidden or redirect HTTP code (404)"
"www.barrabes.com","82.223.247.161","80","OSVDB-0","GET","/index2.asp*","Entry '/index2.asp*' in robots.txt returned a non-forbidden or redirect HTTP code (404)"
"www.barrabes.com","82.223.247.161","80","OSVDB-0","GET","/photobarrabes_08/","Entry '/photobarrabes_08/' in robots.txt returned a non-forbidden or redirect HTTP code (503)"
"www.barrabes.com","82.223.247.161","80","OSVDB-0","GET","/Photobarrabes_08/","Entry '/Photobarrabes_08/' in robots.txt returned a non-forbidden or redirect HTTP code (503)"
"www.barrabes.com","82.223.247.161","80","OSVDB-0","GET","/robots.txt","\"robots.txt\" contains 222 entries which should be manually viewed."
"www.barrabes.com","82.223.247.161","80","OSVDB-630","GET","/images","IIS may reveal its internal or real IP in the Location header via a request to the /images directory. The value is \"http://192.168.0.16/images/\"."
"www.barrabes.com","82.223.247.161","80","OSVDB-0","OPTIONS","/","Allowed HTTP Methods: OPTIONS, TRACE, GET, HEAD, POST "
"www.barrabes.com","82.223.247.161","80","OSVDB-0","OPTIONS","/","Public HTTP Methods: OPTIONS, TRACE, GET, HEAD, POST "
